customer_id,territory_id,segment,age_alicorp,has_credit_line,has_perfect_customer,has_marketing_impulse,target
1520,T1,S3,3,0,1,0,0
1521,T1,S3,8,0,0,0,0
1522,T5,S3,9,1,0,0,1
1523,T5,S3,9,1,1,0,0
1524,T5,S5,9,0,0,1,0
1525,T2,S6,2,1,1,1,0
1526,T1,S3,2,0,0,1,0
1527,T2,S3,0,1,1,0,0
1528,T1,S4,0,1,0,0,1
1529,T1,S3,1,0,0,1,0
1530,T1,S3,7,1,0,0,0
1531,T3,S3,2,0,1,0,1
1532,T1,S3,0,0,1,0,0
1533,T1,S3,6,0,0,0,0
1534,T1,S3,10,0,0,0,0
1535,T1,S3,5,1,0,0,0
1536,T1,S3,10,1,1,1,0
1537,T1,S0,5,1,1,0,0
1538,T3,S3,10,1,0,0,0
1539,T1,S6,1,0,1,0,0
1540,T3,S3,0,0,1,0,0
1541,T1,S6,1,0,0,0,0
1542,T1,S3,9,0,0,0,0
1543,T3,S3,9,1,0,1,0
1544,T5,S3,9,1,0,0,0
1545,T1,S6,8,0,0,0,0
1546,T3,S6,9,1,0,0,0
1547,T1,S3,0,0,0,0,1
1548,T5,S3,8,1,0,1,0
1549,T1,S6,1,1,0,1,0
1550,T2,S3,4,1,1,0,1
1551,T5,S3,8,1,1,1,0
1552,T1,S3,8,1,0,0,0
1553,T3,S3,3,1,1,1,1
1554,T1,S3,1,1,0,1,0
1555,T1,S3,7,0,0,0,0
1556,T3,S3,7,1,0,0,1
1557,T1,S3,6,1,0,0,0
1558,T1,S3,3,1,1,0,0
1559,T1,S3,,0,0,0,1
1560,T1,S3,6,1,1,0,0
1561,T3,S3,7,0,0,0,0
1562,T1,S3,8,0,1,1,0
1563,T6,S3,2,1,0,1,1
1564,T1,S3,4,0,0,1,0
1565,T1,S3,,1,0,0,0
1566,T1,S3,5,0,1,0,0
1567,T3,S3,5,0,0,0,0
1568,T1,S3,7,0,0,0,1
1569,T5,S3,0,0,0,1,1
1570,T3,S3,0,1,1,0,1
1571,T1,S3,4,0,1,0,0
1572,T1,S3,6,1,0,0,0
1573,T1,S3,7,1,0,0,0
1574,T1,S3,1,0,1,0,1
1575,T1,S6,2,1,0,0,0
1576,T1,S3,0,0,0,0,0
1577,T6,S3,9,0,1,0,0
1578,T3,S3,7,0,1,1,0
1579,T3,S3,9,0,0,1,0
1580,T5,S4,0,0,0,0,0
1581,T5,S3,9,0,0,0,1
1582,T1,S3,1,0,1,0,0
1583,T1,S3,1,0,0,0,0
1584,T3,S3,10,0,0,1,0
1585,T3,S3,5,1,0,0,0
1586,T4,S3,10,1,0,1,0
1587,T1,S3,2,0,0,0,0
1588,T5,S3,5,1,1,0,0
1589,T1,S3,1,1,0,0,0
1590,T1,S3,6,0,0,0,0
1591,T1,S3,2,0,0,0,0
1592,T1,S3,9,0,0,0,0
1593,T1,S3,4,0,0,0,0
1594,T1,S3,0,1,0,1,0
1595,T5,S3,6,0,1,1,0
1596,T1,S3,8,0,1,0,0
1597,T1,S3,6,0,0,0,0
1598,T3,S3,5,1,0,0,0
1599,T3,S3,9,1,0,0,0
1600,T1,S3,10,1,0,0,0
1601,T5,S3,10,1,0,0,0
1602,T1,S3,1,0,0,1,0
1603,T6,S3,0,1,0,1,1
1604,T3,S3,5,0,0,1,0
1605,T2,S3,6,0,0,0,1
1606,T3,S3,10,0,0,0,0
1607,T5,S3,10,1,1,0,0
1608,T3,S3,5,1,0,0,1
1609,T1,S3,4,0,1,0,0
1610,T3,S3,8,1,0,0,0
1611,T1,S3,0,0,0,1,0
1612,T1,S3,2,0,0,0,0
1613,T3,S3,10,0,0,0,0
1614,T3,S3,6,1,0,1,0
1615,T2,S3,1,1,0,0,0
1616,T3,S3,9,1,0,0,0
1617,T1,S3,8,0,1,0,0
1618,T1,S3,4,0,0,0,0
1619,T3,S3,5,1,0,1,0
1620,T1,S3,2,0,0,1,0
1621,T1,S3,8,1,0,1,0
1622,T1,S3,4,0,0,1,1
1623,T1,S3,1,0,1,0,0
1624,T1,S6,7,1,1,0,0
1625,T3,S6,8,0,0,0,0
1626,T1,S3,6,1,1,1,0
1627,T1,S3,1,0,0,1,0
1628,T5,S3,3,0,0,1,1
1629,T4,S3,8,1,0,0,0
1630,T3,S3,10,1,0,0,0
1631,T1,S3,5,1,1,0,0
1632,T1,S3,2,1,1,0,0
1633,T3,S3,5,1,0,0,0
1634,T1,S3,3,0,0,1,0
1635,T5,S3,6,0,0,1,0
1636,T1,S3,9,0,0,0,1
1637,T6,S3,2,1,0,0,0
1638,T1,S4,2,0,0,0,1
1639,T1,S3,5,1,0,0,0
1640,T1,S3,2,0,0,0,0
1641,T1,S3,4,1,0,0,0
1642,T1,S3,3,1,0,0,0
1643,T1,S3,9,0,0,1,0
1644,T1,S3,5,1,0,0,1
1645,T1,S3,7,0,1,0,0
1646,T1,S3,6,0,1,1,1
1647,T1,S3,5,0,0,0,0
1648,T5,S3,7,1,1,1,0
1649,T5,S3,9,1,1,0,0
1650,T1,S3,0,1,0,0,0
1651,T3,S3,8,0,0,0,1
1652,T3,S3,6,0,0,0,0
1653,T2,S3,10,1,0,1,1
1654,T4,S3,1,1,0,0,0
1655,T4,S3,3,0,0,0,0
1656,T4,S3,0,1,1,1,0
1657,T1,S3,3,1,0,0,0
1658,T5,S3,3,1,0,1,0
1659,T3,S3,4,1,0,0,0
1660,T1,S3,4,0,0,0,0
1661,T1,S3,1,1,1,0,0
1662,T2,S3,9,1,0,0,0
1663,T3,S3,1,0,1,0,1
1664,T1,S3,9,0,1,1,0
1665,T3,S3,0,1,1,0,0
1666,T1,S3,7,1,0,0,0
1667,T1,S3,7,1,1,0,1
1668,T1,S3,3,0,1,0,1
1669,T1,S3,0,0,0,1,1
1670,T3,S3,5,1,0,1,0
1671,T1,S3,3,0,0,0,0
1672,T1,S3,5,1,0,0,1
1673,T1,S3,4,0,0,0,0
1674,T5,S6,7,0,1,0,1
1675,T1,S3,6,0,1,0,1
1676,T1,S3,6,0,0,0,0
1677,T1,S5,1,1,0,1,0
1678,T5,S3,2,0,0,1,0
1679,T1,S3,10,0,1,1,0
1680,T1,S3,1,0,0,1,0
1681,T3,S3,5,0,1,0,0
1682,T1,S6,,0,1,0,0
1683,T5,S3,9,0,0,0,0
1684,T3,S3,10,1,0,0,0
1685,T3,S3,4,1,1,0,0
1686,T3,S3,5,1,1,1,0
1687,T1,S3,0,0,1,0,0
1688,T1,S3,10,1,0,1,0
1689,T5,S3,5,0,1,0,0
1690,T1,S3,9,1,1,0,0
1691,T1,S3,5,1,1,0,1
1692,T1,S6,1,0,0,1,0
1693,T3,S4,7,0,0,0,1
1694,T3,S3,9,1,1,0,0
1695,T1,S6,5,0,1,1,0
1696,T1,S6,10,0,1,0,0
1697,T3,S3,8,1,0,0,1
1698,T1,S3,10,1,1,1,0
1699,T1,S3,5,0,0,1,0
1700,T3,S3,,0,0,1,0
1701,T1,S3,0,0,0,0,0
1702,T1,S3,1,1,1,0,0
1703,T3,S4,9,1,0,1,0
1704,T1,S3,2,1,0,1,0
1705,T1,S3,5,1,1,0,1
1706,T1,S3,3,0,0,1,0
1707,T5,S3,10,1,0,0,0
1708,T5,S3,5,0,0,0,0
1709,T1,S3,3,0,1,1,0
1710,T3,S3,9,1,0,0,0
1711,T1,S3,1,0,0,0,0
1712,T1,S3,2,1,1,0,1
1713,T1,S3,3,1,0,1,0
1714,T3,S6,5,0,0,1,1
1715,T6,S3,6,0,1,1,0
1716,T2,S6,0,0,1,0,0
1717,T5,S3,6,0,0,1,0
1718,T1,S3,1,1,0,0,1
1719,T5,S3,2,1,0,0,0
1720,T5,S3,6,0,0,0,0
1721,T1,S3,1,1,1,0,0
1722,T1,S6,10,0,0,0,0
1723,T4,S3,6,0,1,1,0
1724,T1,S6,6,0,0,0,0
1725,T1,S3,9,1,0,0,1
1726,T1,S3,10,0,1,1,0
1727,T1,S3,10,0,1,0,1
1728,T1,S3,3,1,0,0,0
1729,T5,S3,2,1,1,1,0
1730,T1,S3,6,0,0,0,0
1731,T2,S3,5,0,0,1,0
1732,T1,S3,8,1,0,1,0
1733,T4,S3,8,1,1,1,0
1734,T1,S3,5,0,0,0,0
1735,T1,S3,4,1,1,0,0
1736,T2,S6,9,0,0,0,0
1737,T3,S3,8,1,0,0,1
1738,T1,S3,2,1,0,0,0
1739,T4,S3,0,0,0,1,0
1740,T1,S3,2,0,1,0,0
1741,T3,S3,8,1,1,1,0
1742,T1,S3,10,1,0,1,0
1743,T2,S3,2,1,0,1,0
1744,T1,S6,6,1,0,1,0
1745,T1,S3,8,0,0,1,0
1746,T3,S3,5,1,0,0,0
1747,T1,S3,10,1,0,0,0
1748,T5,S3,1,0,0,0,0
1749,T1,S6,8,1,0,0,0
1750,T1,S3,6,1,0,0,0
1751,T3,S3,8,1,0,0,0
1752,T5,S3,0,1,1,0,0
1753,T3,S3,9,1,1,0,0
1754,T1,S3,6,0,0,1,0
1755,T1,S6,2,1,1,1,0
1756,T1,S3,3,1,0,1,0
1757,T3,S3,2,1,0,0,0
1758,T1,S3,10,0,0,1,1
1759,T1,S3,6,1,1,1,1
1760,T5,S3,10,0,0,1,0
1761,T1,S3,8,1,0,0,1
1762,T3,S3,7,0,0,0,0
1763,T1,S3,4,0,1,0,0
1764,T2,S6,8,1,0,1,0
1765,T3,S3,5,0,1,1,1
1766,T5,S3,8,0,0,1,0
1767,T4,S3,4,1,1,0,0
1768,T1,S3,10,1,0,0,0
1769,T1,S3,5,1,1,0,0
1770,T1,S3,3,0,0,0,1
1771,T3,S3,3,1,0,0,0
1772,T3,S6,5,0,0,0,0
1773,T3,S3,4,0,0,0,0
1774,T3,S3,2,0,1,0,0
1775,T3,S3,8,1,0,0,0
1776,T1,S3,0,1,0,1,0
1777,T3,S3,5,0,0,0,1
1778,T5,S3,7,0,0,0,0
1779,T5,S3,7,1,0,0,0
1780,T3,S3,5,0,0,0,0
1781,T6,S3,1,0,0,0,0
1782,T1,S3,6,1,0,1,0
1783,T3,S3,2,1,0,1,0
1784,T1,S3,4,0,1,0,0
1785,T3,S6,5,1,1,1,0
1786,T3,S3,0,1,0,1,0
1787,T1,S3,0,1,0,1,0
1788,T1,S6,7,0,0,0,0
1789,T3,S6,7,0,1,0,0
1790,T1,S3,5,0,1,0,0
1791,T1,S3,5,0,1,0,0
1792,T5,S3,10,0,1,1,0
1793,T1,S3,7,0,0,0,0
1794,T1,S3,5,1,1,0,1
1795,T1,S3,2,0,0,0,0
1796,T1,S3,3,0,1,1,1
1797,T1,S3,3,1,0,0,0
1798,T1,S3,2,0,0,0,0
1799,T3,S3,9,1,0,0,0
1800,T3,S3,7,0,0,0,0
1801,T1,S3,0,1,0,1,0
1802,T3,S3,3,1,0,0,0
1803,T3,S3,2,0,0,0,0
1804,T3,S3,10,1,0,0,0
1805,T3,S3,7,0,0,1,0
1806,T1,S3,0,1,0,0,0
1807,T1,S3,7,1,0,0,1
1808,T1,S3,9,0,0,1,1
1809,T3,S3,4,0,0,1,0
1810,T1,S3,4,0,0,0,1
1811,T1,S3,10,0,0,0,0
1812,T1,S3,,1,0,0,0
1813,T1,S0,2,0,0,0,0
1814,T1,S3,9,0,1,0,0
1815,T1,S3,1,1,0,0,1
1816,T1,S3,7,0,1,0,0
1817,T1,S3,9,0,1,0,0
1818,T1,S3,0,1,0,0,0
1819,T3,S3,10,0,0,0,0
1820,T1,S3,1,1,1,0,0
1821,T1,S3,2,0,0,0,1
1822,T1,S3,1,1,1,1,1
1823,T3,S3,3,0,0,1,0
1824,T3,S3,5,0,1,0,0
1825,T3,S3,3,0,0,0,0
1826,T3,S3,1,1,0,0,0
1827,T3,S0,6,1,1,0,1
1828,T1,S3,10,1,0,0,0
1829,T1,S6,5,0,0,0,0
1830,T1,S3,8,1,0,0,0
1831,T1,S3,1,1,0,1,0
1832,T5,S3,10,0,0,1,1
1833,T1,S6,2,0,0,0,1
1834,T1,S3,2,0,0,0,0
1835,T3,S3,7,0,1,0,1
1836,T3,S3,2,0,0,1,0
1837,T1,S3,7,1,0,0,1
1838,T1,S3,10,1,0,0,0
1839,T1,S3,3,1,0,0,0
1840,T3,S3,6,0,1,1,0
1841,T6,S6,10,1,1,0,0
1842,T1,S3,10,1,1,0,0
1843,T1,S3,4,0,0,0,1
1844,T1,S6,9,0,0,0,0
1845,T6,S3,6,0,0,1,0
1846,T1,S6,2,0,1,0,1
1847,T1,S3,8,0,1,0,0
1848,T1,S3,1,0,0,0,1
1849,T1,S3,2,0,1,0,1
1850,T3,S3,6,0,0,0,0
1851,T1,S6,0,1,0,0,0
1852,T1,S3,6,0,1,0,0
1853,T5,S3,4,1,0,0,0
1854,T2,S6,9,0,0,1,0
1855,T1,S3,6,1,0,1,0
1856,T3,S3,0,1,0,0,0
1857,T1,S3,3,1,0,0,0
1858,T1,S3,6,0,0,0,0
1859,T1,S3,5,0,0,1,0
1860,T1,S3,9,0,0,0,0
1861,T1,S3,9,0,1,0,1
1862,T1,S3,6,0,0,1,0
1863,T3,S3,4,1,1,1,0
1864,T5,S3,10,1,0,1,1
1865,T1,S3,4,1,1,1,0
1866,T1,S3,6,0,0,0,0
1867,T4,S3,2,0,0,0,0
1868,T5,S3,8,1,0,1,0
1869,T6,S3,1,1,0,0,1
1870,T4,S6,1,1,1,0,1
1871,T1,S3,7,0,0,1,0
1872,T5,S3,2,0,0,1,1
1873,T3,S3,6,1,0,0,0
1874,T3,S3,1,0,0,0,0
1875,T5,S3,3,0,0,0,0
1876,T1,S3,5,1,0,1,0
1877,T1,S3,9,1,1,0,0
1878,T3,S3,1,0,0,1,0
1879,T3,S3,10,0,0,0,0
1880,T3,S3,2,1,0,0,0
1881,T3,S3,0,0,0,1,0
1882,T2,S3,7,0,0,1,0
1883,T5,S4,5,0,0,0,0
1884,T5,S3,10,1,0,0,0
1885,T5,S3,7,1,0,0,0
1886,T1,S3,1,1,0,1,0
1887,T1,S3,10,1,0,1,0
1888,T3,S3,6,1,0,1,0
1889,T3,S3,6,0,0,0,0
1890,T3,S3,8,0,1,1,0
1891,T1,S3,5,1,0,0,1
1892,T1,S3,2,1,1,0,0
1893,T1,S3,1,1,0,0,0
1894,T3,S3,9,1,0,1,0
1895,T1,S6,2,1,0,0,1
1896,T1,S3,2,0,0,0,0
1897,T3,S3,2,1,0,0,0
1898,T5,S3,0,0,1,0,0
1899,T5,S3,9,0,1,0,1
1900,T1,S3,1,1,1,0,1
1901,T4,S3,10,1,1,0,0
1902,T1,S3,1,1,1,1,0
1903,T1,S3,3,1,1,0,0
1904,T1,S3,6,0,1,0,1
1905,T1,S3,0,1,0,0,0
1906,T6,S6,0,0,1,0,1
1907,T3,S3,0,1,0,1,0
1908,T5,S3,5,1,0,0,0
1909,T1,S6,4,0,1,1,0
1910,T1,S3,3,1,0,1,0
1911,T1,S3,8,0,0,1,0
1912,T1,S3,9,0,0,0,0
1913,T6,S6,1,1,0,1,0
1914,T1,S3,1,0,1,1,0
1915,T5,S3,10,0,1,1,0
1916,T3,S3,5,1,1,0,0
1917,T3,S3,5,1,0,0,0
1918,T5,S3,1,1,1,1,0
1919,T5,S3,2,0,0,1,1
1920,T1,S3,7,0,0,1,1
1921,T1,S3,4,0,0,0,0
1922,T1,S3,5,1,1,0,0
1923,T5,S3,4,0,0,0,0
1924,T1,S3,10,1,1,1,0
1925,T1,S3,6,0,0,0,0
1926,T1,S3,7,0,0,0,0
1927,T3,S3,2,1,0,0,1
1928,T3,S3,6,0,0,1,0
1929,T3,S3,,1,0,0,0
1930,T5,S3,7,0,0,1,0
1931,T5,S3,0,0,0,1,0
1932,T1,S3,3,0,0,0,0
1933,T1,S3,1,0,0,0,0
1934,T1,S3,6,1,1,0,0
1935,T1,S3,6,1,0,0,0
1936,T5,S3,3,1,1,0,0
1937,T1,S3,2,1,1,0,0
1938,T1,S3,8,0,0,0,1
1939,T1,S3,10,1,1,0,0
1940,T1,S3,9,1,0,0,0
1941,T1,S3,7,0,0,0,0
1942,T1,S6,4,1,0,0,1
1943,T3,S6,0,0,0,0,0
1944,T1,S3,2,0,1,0,1
1945,T1,S3,5,0,0,0,0
1946,T1,S3,7,1,1,0,0
1947,T5,S3,8,0,0,1,0
1948,T3,S3,2,1,0,0,0
1949,T5,S3,9,0,0,0,1
1950,T3,S3,1,0,1,1,0
1951,T1,S3,1,1,1,0,0
1952,T3,S3,0,1,1,0,0
1953,T1,S3,5,0,0,0,0
1954,T1,S3,0,1,1,0,0
1955,T6,S3,4,0,1,0,0
1956,T1,S3,2,0,1,0,1
1957,T1,S3,6,1,0,0,0
1958,T1,S3,9,1,0,0,0
1959,T1,S3,8,1,0,0,0
1960,T1,S3,0,0,1,1,0
1961,T3,S3,4,1,1,1,1
1962,T3,S6,7,0,0,0,0
1963,T3,S3,0,1,0,0,1
1964,T3,S3,1,1,0,0,0
1965,T2,S6,5,0,1,0,0
1966,T3,S3,4,1,1,1,0
1967,T1,S3,3,0,0,0,0
1968,T3,S3,2,0,0,0,0
1969,T1,S3,9,0,0,1,0
1970,T3,S3,0,1,0,1,0
1971,T4,S6,7,1,0,0,0
1972,T1,S3,4,1,1,1,0
1973,T1,S3,7,1,0,0,0
1974,T1,S3,8,1,0,1,0
1975,T2,S3,8,1,0,1,0
1976,T1,S3,5,1,0,0,0
1977,T5,S3,10,0,1,0,1
1978,T6,S3,9,1,1,0,0
1979,T3,S3,1,1,0,1,0
1980,T3,S3,10,0,0,0,1
1981,T3,S3,10,0,0,0,0
1982,T1,S3,4,0,0,0,0
1983,T1,S3,10,0,1,0,0
1984,T5,S3,3,0,0,1,0
1985,T1,S3,0,0,0,0,0
1986,T1,S3,6,1,0,1,0
1987,T1,S3,5,1,0,0,0
1988,T1,S6,2,0,0,1,0
1989,T3,S3,7,1,0,0,0
1990,T1,S3,3,0,0,0,0
1991,T1,S6,10,1,1,0,0
1992,T5,S3,8,0,0,1,1
1993,T3,S3,5,1,1,0,0
1994,T3,S3,0,1,1,0,0
1995,T3,S3,5,0,0,1,1
1996,T1,S3,10,1,0,0,0
1997,T1,S3,2,1,1,0,0
1998,T1,S3,5,0,0,0,0
1999,T1,S6,6,0,1,0,0
2000,T3,S3,1,1,0,1,0
2001,T1,S3,7,1,0,1,0
2002,T1,S3,5,0,1,0,1
2003,T1,S3,2,1,0,0,0
2004,T1,S3,,1,0,1,1
2005,T5,S3,3,0,0,0,0
2006,T3,S3,10,0,0,0,1
2007,T1,S3,8,1,0,0,0
2008,T5,S3,2,0,0,0,0
2009,T1,S3,7,1,0,0,1
2010,T1,S6,1,0,1,1,0
2011,T1,S3,7,0,1,1,1
2012,T1,S3,4,0,1,1,0
2013,T1,S3,7,0,0,0,0
2014,T1,S3,10,0,0,0,0
2015,T3,S3,3,0,0,0,1
2016,T3,S3,5,1,0,0,0
2017,T3,S3,6,1,0,1,0
2018,T1,S3,5,0,1,1,0
2019,T1,S6,5,0,0,0,0
2020,T1,S3,3,1,0,0,1
2021,T1,S3,8,1,1,1,1
2022,T1,S6,7,1,0,0,0
2023,T5,S3,7,1,1,0,1
2024,T3,S3,3,0,1,1,1
2025,T1,S3,0,0,1,1,0
2026,T1,S3,5,0,1,0,0
2027,T1,S3,1,1,0,0,1
2028,T1,S3,7,0,0,1,0
2029,T1,S6,5,0,1,1,1
2030,T2,S3,7,1,0,0,0
2031,T2,S3,7,0,0,0,0
2032,T1,S3,3,0,0,1,0
2033,T1,S0,5,1,0,1,0
2034,T3,S6,9,1,1,0,0
2035,T1,S3,2,1,0,0,0
2036,T1,S6,4,0,0,1,1
2037,T3,S3,3,0,0,0,0
2038,T3,S3,3,1,0,0,0
2039,T2,S3,3,0,0,0,0
2040,T1,S3,9,0,0,0,0
2041,T5,S3,7,0,1,0,0
2042,T1,S3,1,0,0,1,1
2043,T1,S3,2,0,0,0,0
2044,T3,S3,3,0,1,0,0
2045,T2,S3,1,1,1,1,0
2046,T1,S3,3,0,0,0,0
2047,T1,S3,10,0,0,0,0
2048,T1,S3,0,1,0,0,0
2049,T1,S3,9,0,1,0,0
2050,T1,S3,3,1,0,0,1
2051,T1,S3,3,1,0,0,0
2052,T1,S3,10,0,0,0,0
2053,T1,S3,3,0,0,0,0
2054,T1,S3,10,0,0,1,0
2055,T1,S6,7,1,0,0,0
2056,T1,S3,8,1,0,0,0
2057,T1,S3,7,0,0,1,0
2058,T1,S3,1,0,0,1,0
2059,T1,S3,7,0,1,0,0
2060,T1,S6,10,1,1,0,0
2061,T5,S3,8,1,1,1,0
2062,T1,S3,1,1,0,0,0
2063,T6,S3,2,1,0,1,0
2064,T1,S3,9,0,0,1,1
2065,T1,S3,10,1,0,1,0
2066,T1,S6,3,1,1,1,0
2067,T1,S3,7,1,0,1,0
2068,T1,S3,6,0,0,0,0
2069,T1,S3,7,1,0,0,1
2070,T1,S3,3,1,0,1,0
2071,T1,S6,10,1,0,0,0
2072,T1,S3,8,0,1,0,0
2073,T1,S3,3,0,0,0,0
2074,T1,S3,7,0,0,0,0
2075,T1,S3,1,1,1,0,0
2076,T5,S3,10,0,0,1,0
2077,T5,S3,9,0,1,0,0
2078,T2,S3,1,0,0,1,0
2079,T1,S3,6,0,1,1,0
2080,T1,S3,5,0,0,1,0
2081,T1,S3,10,0,1,0,0
2082,T1,S3,8,0,0,1,0
2083,T1,S3,8,0,0,0,0
2084,T1,S3,5,1,0,0,0
2085,T1,S3,2,1,0,1,1
2086,T1,S6,4,1,1,1,1
2087,T1,S3,8,1,1,0,0
2088,T1,S3,5,0,0,0,0
2089,T1,S3,4,1,1,0,0
2090,T1,S6,7,1,0,0,0
2091,T1,S3,9,1,1,1,1
2092,T5,S3,10,1,1,0,0
2093,T1,S6,9,1,1,0,0
2094,T3,S6,3,1,1,1,0
2095,T3,S3,0,1,1,0,0
2096,T2,S6,9,1,1,0,0
2097,T1,S3,7,0,1,1,0
2098,T1,S3,0,1,1,0,0
2099,T1,S3,10,0,0,1,0
2100,T1,S3,8,1,1,1,0
2101,T1,S3,1,0,1,0,0
2102,T3,S3,3,0,0,0,0
2103,T1,S3,4,1,0,1,0
2104,T2,S3,6,1,1,1,0
2105,T3,S3,1,0,1,0,0
2106,T1,S3,,1,0,0,1
2107,T1,S3,7,0,0,0,0
2108,T1,S3,10,1,1,0,0
2109,T2,S3,6,1,1,0,0
2110,T5,S3,,1,0,0,0
2111,T1,S5,2,1,1,0,0
2112,T1,S3,3,0,0,0,0
2113,T3,S3,7,0,1,0,0
2114,T1,S3,4,1,1,0,1
2115,T1,S3,3,1,0,0,0
2116,T6,S3,5,1,0,1,0
2117,T3,S3,0,1,0,1,1
2118,T1,S3,10,0,0,0,0
2119,T3,S3,8,1,1,0,0
2120,T3,S3,1,0,0,1,1
2121,T3,S3,9,1,1,1,0
2122,T1,S3,1,1,0,0,1
2123,T1,S3,6,1,0,0,0
2124,T1,S3,7,1,1,0,0
2125,T3,S6,0,1,0,1,0
2126,T3,S3,8,0,0,0,0
2127,T1,S3,5,0,0,0,1
2128,T1,S6,,1,1,1,0
2129,T1,S3,0,1,0,0,0
2130,T1,S6,4,0,1,1,0
2131,T1,S3,3,1,0,0,0
2132,T1,S3,8,0,0,0,0
2133,T1,S3,10,1,0,0,0
2134,T1,S3,3,0,1,1,0
2135,T3,S3,8,1,0,0,0
2136,T1,S6,6,0,1,0,0
2137,T1,S3,9,0,1,0,1
2138,T1,S6,2,1,0,0,0
2139,T1,S3,8,0,0,0,0
2140,T1,S3,9,1,1,0,0
2141,T1,S3,10,1,0,0,1
2142,T1,S3,0,0,0,0,0
2143,T1,S3,8,1,0,1,0
2144,T1,S3,7,1,1,1,0
2145,T2,S3,9,0,1,0,0
2146,T1,S3,9,1,0,0,0
2147,T1,S3,2,1,0,0,0
2148,T1,S6,9,0,1,1,0
2149,T1,S6,9,1,0,0,1
2150,T1,S3,1,0,1,0,1
2151,T1,S3,8,0,0,1,0
2152,T1,S3,1,0,1,1,0
2153,T1,S3,7,1,0,1,1
2154,T5,S3,3,0,1,0,0
2155,T3,S3,10,0,0,0,0
2156,T1,S3,4,0,0,0,0
2157,T1,S3,4,1,0,1,0
2158,T3,S3,0,0,0,1,0
2159,T1,S3,1,1,0,0,0
2160,T1,S3,2,1,0,1,0
2161,T1,S6,3,1,0,1,0
2162,T1,S3,6,0,1,0,0
2163,T1,S6,7,1,1,0,0
2164,T5,S3,6,0,0,0,0
2165,T1,S3,0,1,0,0,0
2166,T1,S3,3,0,0,0,0
2167,T1,S3,6,1,0,0,0
2168,T5,S3,1,0,1,1,0
2169,T1,S3,8,0,0,0,0
2170,T1,S3,7,1,0,0,0
2171,T1,S3,6,1,0,1,0
2172,T1,S3,1,1,0,1,0
2173,T1,S3,1,1,0,1,0
2174,T1,S3,7,1,0,0,0
2175,T1,S3,4,0,1,0,0
2176,T1,S3,9,0,0,0,1
2177,T1,S3,6,0,0,1,0
2178,T1,S6,10,1,0,1,0
2179,T1,S3,6,0,1,0,0
2180,T5,S3,6,0,0,0,0
2181,T1,S6,1,1,1,0,0
2182,T1,S6,6,0,0,0,0
2183,T1,S3,7,1,1,0,1
2184,T1,S3,2,0,0,1,0
2185,T2,S3,1,1,1,0,0
2186,T1,S3,2,0,1,0,0
2187,T1,S5,5,1,0,1,0
2188,T1,S3,4,0,0,0,1
2189,T3,S3,7,0,0,0,1
2190,T6,S6,2,0,0,0,0
2191,T1,S3,1,0,0,0,0
2192,T1,S6,2,1,0,0,0
2193,T6,S3,8,1,1,0,0
2194,T1,S3,10,0,1,0,1
2195,T1,S3,4,1,0,0,1
2196,T3,S3,1,1,0,0,1
2197,T1,S3,4,1,0,1,1
2198,T1,S3,10,1,1,0,0
2199,T1,S3,0,0,0,1,0
2200,T1,S3,1,1,0,1,0
2201,T6,S3,5,0,1,0,0
2202,T1,S3,3,0,0,1,0
2203,T5,S3,5,1,0,0,0
2204,T1,S3,7,1,0,1,0
2205,T1,S3,1,0,0,1,0
2206,T3,S3,6,0,0,0,1
2207,T1,S3,10,1,0,0,0
2208,T1,S3,3,0,0,0,0
2209,T1,S3,0,0,0,1,0
2210,T1,S3,0,0,1,0,0
2211,T1,S3,8,0,1,0,0
2212,T5,S3,2,1,0,0,0
2213,T1,S6,2,0,0,1,0
2214,T1,S3,0,0,0,1,0
2215,T3,S3,1,1,1,0,0
2216,T1,S6,5,0,0,0,0
2217,T3,S6,0,1,0,1,0
2218,T1,S6,1,0,1,0,1
2219,T1,S3,3,0,0,0,1
2220,T1,S3,2,0,0,1,1
2221,T5,S3,9,0,1,1,1
2222,T3,S3,7,0,1,0,0
2223,T3,S3,5,0,1,0,0
2224,T1,S3,6,0,0,0,1
2225,T1,S3,3,1,0,0,0
2226,T1,S3,10,1,1,0,0
2227,T5,S3,0,1,1,1,0
2228,T1,S3,6,1,1,0,1
2229,T1,S3,5,1,0,1,0
2230,T1,S0,9,1,0,0,0
2231,T1,S3,0,1,0,1,0
2232,T1,S3,1,0,0,1,0
2233,T3,S3,7,0,0,0,0
2234,T1,S3,4,1,1,0,0
2235,T3,S3,5,0,0,0,0
2236,T3,S3,5,0,1,1,0
2237,T1,S4,6,1,0,1,0
2238,T1,S3,9,1,1,0,0
2239,T1,S3,8,0,1,0,0
2240,T3,S6,2,1,1,0,0
2241,T1,S3,1,0,1,1,0
2242,T1,S3,2,1,0,0,0
2243,T3,S4,0,1,1,1,0
2244,T3,S3,7,0,1,1,1
2245,T3,S3,10,0,0,0,1
2246,T3,S3,7,1,0,1,1
2247,T1,S3,1,1,0,0,0
2248,T1,S3,7,0,1,0,0
2249,T1,S3,8,1,1,1,0
2250,T1,S3,9,0,0,0,0
2251,T1,S3,7,1,0,0,1
2252,T1,S3,10,1,0,1,0
2253,T1,S3,5,1,0,0,0
